,NU_INSCRICAO,NU_NOTA_MT
420,fa78d232e5d879c81cfc136341b2ac1e22199a44,0.0
421,88c22a24bf7c1f218cdd78973beb0e93d5fabbfa,0.0
422,b64320a06b5488023d6db73962a0ef06cfb5c4d3,0.0
423,4d12becc50fceaa6423313e98858cee7d438cc36,477.4
424,5c55594ff65d25732d6104cf60588ae877cb6e9c,0.0
425,8b1835ec3b546305fba72996c9e8b1941f6f3fd9,0.0
426,e7eda9aa4a5dd77a968c91492fe232a0ee51bafe,596.5
427,8811c9e0834082ca3b09b556baf8674c55426155,472.9
428,03d703acff40c67a804e3d7993f02e710af9be58,609.1
429,ebd6ed760a482a95ddc04d78254761296ea73608,743.6
430,4ea487e7fd10b89407bd3c72366366f5b505847f,641.0
431,0a5d7cb6bd339bb5ed303bbba82a3c0e10b1a405,556.8
432,10759016b000d342d3ee6f8d8961c5b9dea8db52,0.0
433,f3c7b5755e5b5311a38cc0b67bfd54fe9adb7b7f,463.7
434,49a9374bc759c6a4d1f8fce5ade5908afe72803c,468.4
435,4f735bfdc3f9ff0ca502f569e2511fe07c48f16c,532.5
436,0f31c91179f811dc6de3d071914cba2716013473,565.6
437,0d5e00d498ff6f08f74dad2a0d8f566f0c82e978,499.9
438,a785bd6e2a4ae24b8c162fe6506c8c995d36bbad,439.8
439,a945e7b0eedbc6722edf61c6e9115199efa0e79b,463.4
440,b52cae71211465e9b76723d1dab3cbb973a76a5e,0.0
441,c64825379cc10911781e842c315951b835c0246d,547.9
442,5a4837ca6347926f18a7da8e38c8bc7339f7aac3,397.8
443,3bbcc2404ed1002943c4a80215c47ff1ba31ebbf,432.0
444,d077ad9b71684906e32bdfefac01c893ff875c40,449.5
445,0e02316fc08deb2a0ccf7b606d3564cf17d6763a,461.0
446,4c934323ffc017ba5eedd297fe41a1bcbd1d6a7e,669.2
447,fe105aaecf09b2b28edd09138fdefeafe5a3c52b,510.6
448,44cb1704d691a020beab734f494635e2603af38b,496.1
449,c1605ac858a2c5e7a3d674bc0dc56b9bf9fc9b67,351.8
450,623b39408740e01c79d585779f119b7bd31aca5e,447.3
451,0954f039d7ce9b83b763b6406d3be54af9d386a0,429.6
452,feeb6dcbdd5c1d3978768ecfba0f415b01b8cb3b,537.1
453,bc764ff3e2905ae18491fcc46b2cf1812bf43771,595.0
454,4d0b3bca1ec9337bb27b9d6710702ebb79a90046,335.4
455,b62836e36b6a37a18823b0176647b31ed84bd759,435.7
456,ce3190264ddeaf78d8fabf07e86fde1fe4bebe65,0.0
457,48b56e1d641022967e5b2791de675d524b685afe,422.0
458,6432732876989f4279e03bea20c37a21e0ce488d,568.1
459,c322f8d156e174e549a44fdde96be32358ab85a3,0.0
460,b177bbe6b8e63cade9c28008269c02433d8658f6,554.7
461,92f7742f9719e14801466a45e33f904e27be2b17,579.9
462,8f00986f46ca0c0eb14d9d8e811919bb76d29fed,504.6
463,bfa438beba3914291e0978747404004f6ac79179,0.0
464,9f7b8de3a22fe246b22d46de9b4c1d219eb1dbba,620.0
465,7db2c8ad5fbddb754318a9f7d0503ef849ef5729,406.3
466,9ee6755fd1b35eb53b9ec0d1afeddae8b1d8f38c,558.0
467,ae6a72fb90a0c32b27c4aa45ff692c3783de2290,0.0
468,b10d3fcde629e4b68758d3dc58911a113837d255,378.0
469,2f63a217a4f812d4bb8e3a4a569d43ee7b36a2b2,359.2
470,587f219b07191d201677be07e43852b73a5dfeda,495.5
471,c669af3c60a62511990ed5f486c525285df59750,0.0
472,6b3885b1a4b13568bb6c057b64cddb31c9a839d9,608.2
473,0dc0351a9da12f74bd5ebc918d60f9580be35182,455.1
474,20cf36f1ab557d2f44d1fba0291054ecb26d8a8a,379.9
475,d053a386f5497719e02334cc444acc545258bc3e,444.2
476,adcbd3f3986c9bdcc697d91e656a24043e31fb94,520.7
477,446a666ce7e015158181ce032e318a2ceffad8e1,427.0
478,ad896f169fe2e02c8cda5553fc0cb4aa100fee20,0.0
479,e432792b8ba54bba838375cb3f02c340a6efeacb,573.4
480,80069d0ec6aecb2f74d973c5bdc5c53ff2a48413,467.5
481,b35f19716e247b3fb0fc3bda5e8a7f0ccc69c072,416.6
482,dc56167fb0ffcbf92624206591985da23ba078a3,0.0
483,d205b1a6488114cbd38335665218ee0a501bee1f,0.0
484,10f8e410cadeee997d11e86ed5749c98c184f102,476.7
485,9c0cedfb49df5633bdc16bc263e8f574a1e283d2,451.5
486,b18c91072332db5e81e51adf0ad4a18c682fe025,741.6
487,0d6cc0da68e9b6242b5ce66bbc0ed812fc559874,417.8
488,040e479d45f83b7944be895d04b035489e544ab1,583.0
489,b505434998285eb78dfdb4341e4a29cc13a2130a,427.0
490,beeb3d5fae043d08f921090d2ff6c5bbc757496d,0.0
491,b16fb245d399e311b54c8f9edbe23b0814c8b6d7,579.0
492,9dd27683ac74212645b7b8d0d1c2eee6896fef62,575.7
493,1167115298a1ed2c659e1e365224311af48ff8e6,467.8
494,05c3b49b08e44187dea122ded771f73c791107e2,0.0
495,ce62d6ee9ae7ef876a5642ccf61e1acf7f6aa12c,446.2
496,386238d9cc8f497486ec335159e3d3fb59d9d57c,381.4
497,abafba1eacd1b34ef2e197683cc1d19e7c47cd9d,483.8
498,961f5a44f06750c88181c1809c6d002252b8d4e9,0.0
499,24605a2eda427ea715d61e72f5e40d6afd31bcfd,568.2
500,9810f9ad1fed4a44dd3150d3a93c2321402176f7,483.6
501,0b01e142abc07e710ae4f8a315866d95f16d592b,372.4
502,ab9b69839b48825032b5f4778eea40e321c1ece5,499.7
503,4dd056d298064bdd0674806b118fdeb7cc2b1b33,0.0
504,3004e0b4f4b454854f0bb254473aa012e17071fd,0.0
505,84083dec8994b0da91c7be5bd5cf540a92d367f9,431.5
506,1139a3cb1c86b721fb42051d27ae9cad34ecfd14,437.1
507,c7edc5daf30c7d84bb0b858deb7b6f0cc58fcad7,512.6
508,55a278c454fb7415451563c61ed46f5d9dc352d6,0.0
509,051c748ebab016611de489dfc13b6616d1070361,366.6
510,e2f476ff901b0c67a7df201c865aca3219bfd803,381.0
511,7ae5a82f05c571cbccd3d1057aa2ee320633335c,0.0
512,1c86c6bc97a76e31219f8902c13627c0de70c6cb,464.2
513,e6b0a19633e93aa0e26b5644d0142d79c7526d5d,686.5
514,acbc30d483ea45980ae8919a1e608acbb560d796,496.7
515,d4cc2188bbe4365cbbec0d8e697f5f982d217c55,640.3
516,bc370bfd5f72cd9cd277191c8de3eba8a4b5d7cd,378.5
517,3c049c9981020ef5f6968e0eec4e6969fd2f4b0d,638.4
518,a5c39ced20251de476553163291f5141f9b66d1c,363.6
519,d046f715b5009e2569b367c071120a9e80280f7c,458.2
520,6d9409ae58f72c208c0ad1c8168080a8deeef8a2,380.8
521,85e6b7523bb635e5552fa91b4a79122118918668,417.4
522,5443c9e35006e84510c518efc894c075b606c83f,405.7
523,80b9f96ee31137fbe9158841eb193d26d6dd762b,0.0
524,a9775fb636f6d3854a4d8186f81463b3c7f837fb,449.8
525,6091d7a1acb022b664e212bbc322932384824ab4,447.7
526,57b0f2145c5f4c7f2f4b51f7f2a9bbcfef67cde0,426.5
527,828f1541b637d7781583e98f754bbb433f2d1dd8,0.0
528,aace2a613988d1619385514862b227ec1a616255,457.3
529,45a6fba80a860b768d6b4172b97e35f0b06db075,745.6
530,4b93629e017653c27a7ac99b9ed6fafa003a6777,355.1
531,ddd68576dd27c673687d8b04057adc396a75f566,502.8
532,ed9e6225f3914f90c61a39572bf1ad207688a3f0,0.0
533,270692d94f5e7f0d9dca2a1acf8f3ab24dbe1bf1,634.1
534,afcb620ab13d96348763196f200b6bf94ab1c060,552.5
535,7cfb1d64261039d25784ecc70e9bf286ac9492c9,691.7
536,4cf6407fb9c6a86e31d6e45ed7ba4e0531279d40,501.9
537,5dc2bf0223a2c68ccc7a74e5c61571c31eb62343,0.0
538,d6c682e729a33858ccdaf54a2a3c625c82ddc108,0.0
539,793d1bfef9d9f220421ffb7b334d6cc0bd005a59,348.1
540,0ff0abca7be65e556773ff1395550ef791c4d272,701.7
541,af5143b6372ff9e30d17884cead389c15fefde19,511.6
542,d1f6e0c6d574a1def695974263f5e1461d99e90f,482.8
543,31c2a0c6107ea4c62557f793221b4c341b73b958,679.8
544,650ed2fdd80680c747363dd1085dd191c60a0d8d,456.3
545,548cda0eb6595f3e63ff696ba2c76968d822e92e,521.5
546,3015b6509aea680d616c0fe02f503b3bca646b50,396.7
547,6e54fe08c0b09ce7e1e97e331fe394ef9bc90ef7,503.8
548,60a4ae459b9f634a1e520f41617517450af42250,492.0
549,fd08519ad2a8c3de354d91febb8cf774e6337fb6,692.0
550,4c314024a3148ca131970a181ffb67bc108c25f0,482.5
551,9175008ab4a7ec7a5eb989e56a73c49ad37a0da0,451.6
552,8276b13cbb842748278f0bb9434d9aa34b8764cf,0.0
553,dde3ec7e3489818a870e8346cbed7dd39ab15b55,428.3
554,3ee2b42396bdf4bc036a6cba96664f8ae93c6b8e,364.3
555,726756441f525880e8b6987fe2cb3e35b8bac203,650.1
556,cea2338f7449ee46b5492f075395096cd6c6f939,0.0
557,fbe839eb5162ef30973bc305d28aef9d44f874f7,393.7
558,cbec7350314259d2ba8b3ceceb58a210df4bc681,510.2
559,9c24a3786f38a3b87cfbdf5a9a920e8d87a32fc6,586.0
560,51b729ab9dfa13aca2dc8f846c74926a7424defa,345.2
561,02120ff284b0881ece778d68b6adf523440d0a43,474.8
562,0858ed38f44ef60f451b7a7fa78c0ebc08447ea0,367.9
563,37479cc6bea164d3d5a329917e99bf1256ca65a0,0.0
564,59de7100f8842a0de4e46a76d80fe9d2aae7501c,463.0
565,dee367db96e2cbf6b2a914ae684a5b212cdf5b62,499.7
566,e96a22815941023c8585cf48fb9836542b5771d6,347.6
567,814e4068b1c6635a9d815252bfb52588654bfa9a,428.6
568,3db74518ad8faadf00daef29f2aa1d9c2456677a,0.0
569,5c932a4bce9b2d1d17244a0ff664eb8079842b1b,460.9
570,ac9116f93ab30680484fecee10333e60a3400ea2,0.0
571,f11bbf853a19daf9ea560f2480a36abb63ea953a,493.7
572,c23759ab3cb0c1798bb12b54a262ef445806afb3,0.0
573,c1172ead1d0a8e4dfaf979e48f44e50c8201b879,468.3
574,2500339c0390a5cf28e1e8df0477e13fd4cdd674,379.2
575,b586f97dcd32cce5a58846e9451b362bb2610fab,517.0
576,ca29c819e5edfb5a2af0cc739b092c671cd0ef61,413.5
577,401801d904aa3a34026903c71529dc47a7e379c7,403.5
578,161dfb26aca998800deca1eeb4fbfe89a52feb49,0.0
579,b1d4a7574f133c196447b616bc525bda616b8697,444.4
580,f630e84d0fd9bff0d01e51e94ddf21d2d7458d0f,422.7
581,aa13e7a77d6ae5d41ee674734d536daffff57a44,530.7
582,57ef7dfd33f5b263a44faf72feca32fb75b898d3,462.2
583,d7aecd6b60d8431c2c1e0751e9b9d7a9bdac1d34,564.9
584,8eba2f0dcd23a99655dec302ddeeb45a96353a2a,379.1
585,dd732838c9fd669241c08abaa56c01e8df68d05a,516.5
586,e827ac088dded6e62b05ad7c53daf8ab8f3e9cf5,0.0
587,ced936a58ffe6323bb917e8aa72dd83e6bf6c1bd,457.1
588,ba3a4c02d3ee40373985a7e8ed5c540127af05e3,0.0
589,a217489fd2f0b5659832afc3e7c07e07d7f927d0,405.0
590,bbbd21500338762a2e766e1f1e329f56dd1ad7b5,492.8
591,2bf1e3cfb43778286f4b43c4e1623b4ed5fa2d00,409.2
592,7f0e7b3bda0941ef1862a12cdeb7320f4e11bba9,407.8
593,9a40ea9a985309c004b97d695bdec0005ec0e34a,484.6
594,d9396c10798f8fdeb0b2d7a07e287e26ed47a523,462.6
595,85615335c72589bd0172d257b352b1c4708660eb,709.3
596,0a0a040855f52d4ae73d3ecb7ea397c9c8b9c6e7,0.0
597,fa883407d61fec85d241503f3ab570c000a1b2db,542.3
598,a10efd91e30aef4700b875a2aa7758834913312a,575.1
599,cb6093db7de64440b441bced08f3e0cd07f65ea8,418.9
600,9633c263d32bd988f14096eabc30610389b0627d,373.1
601,7cac92147c231453d98ad465b2c4a8bd28efd7f8,468.2
602,0b5295131beb490a0e1d3ac1c77384b286d6eb04,460.7
603,ab58b4c5ab94887088e6d8616e04317fd31b46e3,665.7
604,c869448fb5b9ea47f647ea8005fd936725a048df,0.0
605,d3b6fda859d86b1c0dfc09cd748af1efc74065db,436.8
606,6f16236c5b24ac28b437cccd59e50edf8425813d,463.4
607,9b5386e595946817e6da09aa3d7087d9af4178c5,693.9
608,84323b71b3e94e9d38eff397d31288fadf0077db,0.0
609,54975534982f28a8ebfad6e178fc40afd09a939f,0.0
610,f9f97be65995f788162d8315c36d620456363008,386.0
611,e0d95e457fb3e5df429c4818790d1c4a7b725868,426.9
612,85e76a757310833e6ed656a75306b0034911327d,0.0
613,4869c5203186da06b9facfc84abe6277cf60667b,0.0
614,c753aaec0115451ad117c6323c1185c3711dabe5,0.0
615,146e49c6ae5bf1fba39351d2a5c088ec3dcc0e1c,471.5
616,82414f56f360e219a988a32179e60d88dc2a6527,0.0
617,c4ac1a474728dfc62cbae6681c6b650d7c0c924c,542.0
618,ba7d6e94b21cf77c9356886ce4ceecf1937652dc,0.0
619,ce254395d6e35fb36c76f57c2f34d7c76b520b50,0.0
620,5bcefda8a8272b106c13a2d20bfad5d0c565abee,0.0
621,e66d155dd9930075cc70d80593a7c3ec0d8462a4,0.0
622,5d65e9ed84c9503381ea9667fc99e5df6297e0b8,0.0
623,126e3fc79a293d38a5964e746d127a930263a3db,375.3
624,2126072ca85f5e3c53a0cc68667a9bced5021a7a,0.0
625,0f2c047cb94b8342cdd10d2c89dfd31b30ae52b6,0.0
626,a4a26cde436605f327f4a83adb87421a01bdcec4,518.4
627,726a8dff53b03903c15bdedb253c7cc2d607b941,640.6
628,d93eae3e2c6f8b00eaec57bb29f526524051d033,613.6
629,0ce55320384c07cfa81d4f30ce0d5f9bc969f3bb,541.3
630,3a377038c92938cf28c22dc7e0732e60a9ba398c,365.2
631,18e32747c6554cccf3b6492e538c697d5dbb5d5c,522.3
632,9c3425308438678bee6bd146b86c8e127fec9109,0.0
633,4ab7ae64aad9deacdc692450c4f88826ce5c2ba9,0.0
634,4a4ab9301a90def2ad3dde2468dd99b248db0bed,0.0
635,844e3e0bca6eb04e4be39381e16637393b37cb6e,439.1
636,562e0be4d49958983b49e77000aff3d4c449abb4,571.2
637,cf9333a187989c301cccb4bb83d13b6d9fb9c8d8,0.0
638,6adbc1a4163d2bbf210eedb3375f312a47795322,396.6
639,61155e85319a27f74cd183e2f0bf47247ed4d576,396.1
640,a4bc0d3cc7edc00194e21544dcabff472757cc91,0.0
641,ce547434a88c63905076ee38b1f4397873f69f20,431.8
642,a2a86bf147a6d14fa8d5004a3c9f51cea8c993cf,623.5
643,36f4cb4aab51be32fe82dd472b22b6afd3640cfb,378.6
644,2c3e48de9bbdbafb49dc54c6a960b8bcf2ab2c6b,373.2
645,e7c77a2a5b3078f88f0a81ff6dbb02bf2c44f08b,603.5
646,79faf7d4cd8525c8123641ade1d09977114f5237,367.1
647,637910335d12cc974f839c75dc088a4b8d6b18d3,0.0
648,3ca6347d41bfbf4204b59086ac3dd43739cd576e,488.2
649,5048b09c39fb52662d335b97e2544b88e9a92eef,544.2
650,ae6c50f70e80b080e35c3a1c23be89ec2cc3c208,465.9
651,14c5239ae91ba16015642f25984d7f57a02697a1,554.1
652,4e4f2f39028eef1a6c675694ce9f7a16788fe90f,0.0
653,9eff25e9e6a719d6ae4e039366f5f7885fd57c7a,600.3
654,e79996f0893aec1d3e7095aa3f00b34bca31fe84,411.4
655,00c313ecea994ec5c2902e31e4106e406e2f0104,519.6
656,381464c7436ce15e416829d31a6431ebf0c0cd1a,359.2
657,6b7d28480195ae377e7116213aa0089d9a0995e2,495.0
658,a44671448ef85cb40ebd20732b5c92eeb96a7ff1,552.6
659,d121ba05db40e4a7ec1f8ee5140a6741eacdfa0d,352.4
660,ab12c7424f07c05144bde54a2ec140141032ab9d,0.0
661,259c5955b3c83b93c6e6ef16d2974f15f69e987e,0.0
662,70a357d9d8607f064981d8e38f5ec62c9915afb8,685.8
663,cd2034b4d3be8ece12fdb3bcb723ed8dc7d84e55,348.1
664,c105d45f36d1710e761ef35171c6e0b93d28c7ea,528.6
665,e01eb71fcb360402ef9cc0c7bbf3b7be4e143499,402.8
666,bfaf1cda0b828ceed6899354a8380dfc1425f1a4,0.0
667,5ee973233d3b2c539c826b43b78ec1b5f5840f08,0.0
668,31eb377d7afffa2ab6c04b36a18b111e69da9155,568.9
669,6910aee0533a923baf83b36b2b6efc5ab3d580c1,399.8
670,b547c6aea174382412cf6481827dfd8f26fc2e1b,0.0
671,ca394932d7bbcb42c2168c94b0c6955a41849849,397.1
672,8dc39ce43533987b1865703ad66ea087669923af,0.0
673,a6fec1f8773ba19000f5a316d4bc0cacf1a3ad51,452.3
674,e077a36441136757fd041709f71ff321adb21a73,521.6
675,8edfc7db76381d0f72a9dfbca85682b6578a71f9,386.6
676,2f5ddd2eccdad40f07036aac5263054eb1f05c9e,508.7
677,5de642276a67326bda40eecc986314eec59dd821,0.0
678,794b0d35e609fcf9fe4f5212be47059fadc436c4,562.1
679,75572cb890372e12a79f280c13558eb4896dd3c2,0.0
680,48f5887620812bd15b66df4946024ef56703666c,413.7
681,04cfb620b1eb06630e0d862b68be99db24ef590b,452.1
682,27b6e0563bb711c52ae38471aa9de5512964955a,514.8
683,2878b3fb628b51be16e5e2c4cf1302c45c305c70,0.0
684,8cf03a2e722887070b3767b4b4cda011c0fa1330,0.0
685,75289b7fcc477a4f5c94ce6e71ff620f3ce98f02,0.0
686,5c705252ee21b9ff119b2b12b6640837b3988c2f,546.1
687,e1289a71cb576242182a92fc12350bb8ddb815c6,386.7
688,b421af63a0c7e32882d33b3cec5408c95c63f46e,0.0
689,b5dbdb4d7747a53958de12e38b50bdf742e44eb5,498.9
690,7a4af6bf3d3098a068b6094e3af6901fa2559195,506.7
691,8ef569044b4ad923c3dc8ba443b1edd734a8658d,521.6
692,3e39b3a24e9e4d73b0dcfa3bc23afe12f413557b,0.0
693,eb2b82bc6db654a9c85b964b307e957022c143cf,510.8
694,d6e8ae681d8fcac98ecba4cd0b16622ef1533741,645.8
695,54fa10a0f1ddda561d40edd89f6a06a9228a1f99,582.4
696,ad3508af3f8624b3c33134fe64d3f6a005521f89,405.2
697,5c76d2e873dccea74830c9cc82caa20033005d42,0.0
698,ea9c5e2c29219ae6421273d19fd03e4dc1ad2cca,472.9
699,f77c8e51d7c34e68079d11274dd2a0f0ff8187ab,0.0
700,3cecc97b03990fb5c7ccdf26108db644b9fa11a3,546.8
701,2739eb1299b8d443a184057aa38daed5dd19bc50,598.3
702,bc05f26ff85b4a6b727697cb198ef65553b2e659,0.0
703,7fe6d2dbd3248b2f78311cc999b8499ae3251493,373.9
704,12e7e1bfc8bda57a88719da4941811634781e72f,0.0
705,d9b1c88212d0d213b10615b70bce6eeb4c40f7b4,368.6
706,d5f9d8726f85a0e3e728a217f93035918648d315,434.5
707,77ed3bf197ef4d58770701128341fe97a7a98513,412.6
708,a191f5f6665a24cec34450aff3c69f68c0e0579d,533.1
709,9afdfe6c386e81e45555a0852401a0d5c870d41d,0.0
710,c82b7dd05c036612d1e9ce5ace9bf1965b3d26c4,0.0
711,0cb0db2194f13515c452571dc361fcf1a2ee3f02,400.8
712,a6e4330a34bc6a6c87c7ffacaeac917dba885db5,384.0
713,d6c5d0cca590548cbb111958b8995a1fc6d89d7f,0.0
714,ab61b9ffa2788582136df0991db3ee2d69d0d9a9,0.0
715,b4d25b1cf44a7745a79faeea9a05723135d83bbf,570.3
716,7b74c36d4bf559c5e934752d268ea03d8a124125,548.3
717,b384d4fd5e6f6ea82e01831539d16a9fa8f91cb5,441.7
718,728d4f7e0de8aedb110fca556c3f420baf4aba76,470.9
719,8e2554c9abe788b651643eaaca9be85cfcddbaa1,515.4
720,bc6a2799adaa2ef27e6caff67c1a29c674a17c35,0.0
721,33d6bf2d7496984d704a5bd9664bd48df172c074,563.6
722,2f2171960814d2eb8723ee534f3bec5948c478d3,458.7
723,f36b2a93b81ab7ed145bd055f1f234060fa0bcb5,0.0
724,c77c815f9d63cbd95e09f5f89ff9ef2763939abb,471.1
725,6375fbefc91ae67112adc6e086cc65e7b311b2f8,0.0
726,6eb5f586dd24e6c60096ae8586f866841e8f4791,449.8
727,2cc6e2ca077b6682d4d7f8ec4802c93832109fba,578.3
728,ac0a3d8daaaa192ca9a1608a08ec522376ed4e41,404.0
729,8aa9f2cfbd4c9c5ea033447e0ef610258faa3574,407.9
730,d95cc0b79ec9edb1febd3f457e4d4c0ef13ec56e,379.7
731,60da8c3cda54a349b059a0a0ebcddf108242ef76,588.1
732,0e6722ba4847f0521eb339ddf71ceba0a922af00,353.4
733,a2f88229222b89bde44a5b6aed6105b0850ac7d4,338.1
734,23e1a2c90f22e8e02ff4fdea55124de6c860d6c3,461.6
735,fcf940ac1972db6a992f1b35af6e6939eb62b682,451.8
736,baea4c310ad48f89035e5a677c2407345b8353f4,366.8
737,4dc23cebde2c5e17e379fe852b2799aabe782ee2,485.1
738,1272cb22998d24c1de9b43a4bd8465300b6750f0,433.7
739,968e2e7008b092d66026135f3c1ad7b6f95768fa,0.0
740,97931e161453b169f714c7630e18725a1ee6f399,533.8
741,8e65bdb9d9ccddf5810eff8036dfee9873bf3f70,395.5
742,4a77bec36c230119e16e282758ba9f3f18cec0fc,0.0
743,62d666e14f7624d2c91c25e5e12079cdb7c5cd9a,0.0
744,22614a53d7e910e6c98a974d6c9be4d314e74462,515.9
745,96f38abfd18a206f3172fec7921a9354393cd76d,447.5
746,d82c597039c477b40278be2031cef88a2a761af6,494.2
747,5312f0c3c82cb02cfcbaa0fc1f9ca301a8537afb,352.5
748,f520745063d848447769542cce26695db6afe6b5,480.4
749,251bf22232ba2e8e2770231ad11f747bc3b29c0a,356.1
750,b5aff28124cfc66245d7031fdefe8f5ca32b5b8e,633.7
751,e4105ca257ca4ac4b72de56a6868470763be85b3,0.0
752,6f21c64bbe0cd15e83ee8885e2f296091aabc1e7,465.4
753,16ef62bfb4893e0e96e64f7bc20ca47857f09e2a,488.6
754,8f6deced4a5f0c98e5f4b37ec7f2ac71f0704e50,410.3
755,bd8882e2a5f76efd90aee1f6777325d94dcb91d3,380.2
756,1e1c8bedbf49f0027adcd50e1099d5809b007b65,458.8
757,6d146325b3b3eee652f4c7fa599b48010e2ec931,0.0
758,8f941e3afbcdda462cf0ddde37dc2ca0a3f3b715,0.0
759,d4a6f040ed7cafd0ec70ef83181afa59b7b5ecc5,774.4
760,19c91eaf87242ae5488e51029c256a0627398e4a,0.0
761,529ecea85d3a3016381a3025d926547af7f6bdee,443.3
762,ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,0.0
763,92c3f3a7c49512b4048ce89aa920c83dac79f295,475.9
764,c7a6926f982c19e300038bfe47e50ed99c2259fd,385.0
765,4200581790d7690f548380f340ebe97db91a84ff,360.6
766,1c727935207067dc1f29aac3cabe8400f4afe3a6,449.4
767,797b225cc39780d3dae2be517650d6abf1b1b20b,441.9
768,cd87f964765dd37a2ab0e3559da4239453f4f100,0.0
769,094ab89bf55fe688a34a8f6189d20b3a0e8ce9bc,0.0
770,58607003fb323006c267291a8c360bbb627d2724,461.4
771,7cf2bddc56655ff41b19bbff9456cec3d3488775,0.0
772,e2ba6c6c34df1f600ba69c833fcd801b8005c99c,698.7
773,9ea7b75d91aa1e25a4a6ed86531e9b0d1979b193,353.2
774,b47e73c67cfccac8b6c39ccfa515d91b002c9419,0.0
775,c306f4e1b3a9d41882c685302e5f8f08422dab4d,0.0
776,19f865b42f5baf80dd24199e39d4a625ad169daa,481.6
777,ae56e8b92f2c420f2834ec796dd8e17dd06a78ef,0.0
778,ad27dc2e4abe46dc8006ffd454d4a9d757e94495,410.9
779,c271d8f5e865b726973366eb1acb6eb530a39a29,567.2
780,462ebc6f18f85a16beebd8a63e718699aa93572e,606.6
781,e41c66eed02a9400e8bb1505ae636596a583d7d9,0.0
782,8ab92e2f6f4d494b69976e66304220f352d2ad9f,600.2
783,94f386538c336c10a7fcc50146ac4169f61ac45a,415.6
784,f1a60dbf27d45718d2e7f4273550ce8fe666e322,531.1
785,97d511faae7f1b529895edcc0801680941372c89,456.2
786,58543bdd88bbfce047f94c6024113f9c67443ccd,431.6
787,7642f912f9f38d1ffac323b663a90b6cefef510d,450.6
788,a8ff98be02bcfe5ee1b05b1750db420c784f10ea,414.3
789,43abfac89c4274d0247013b7f4a72ae44f40b690,473.9
790,c97f92f5a40287103a15825342c07c6934612f91,666.7
791,22568c4df5730d237a6d04638236b4a4275045b2,681.4
792,113ccbcb274b0f8954abd840d3b2dcd071607c48,676.3
793,e0fb4330b31139d54c03d4aabb28630bc8c04f2b,0.0
794,562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,414.4
795,d318cdf726e75a85fb06b76f0706d82a39d5f529,0.0
796,bf48d7228b91020d3a303075f3da43cec0010a0c,567.2
797,5e77bc36ebc7b7cf269fd451d7a932505c4c60de,585.2
798,116e49b21d5e738a4c69465bf20533a7fd585387,0.0
799,c2be312fbf3fe56179cee4416c1ee84ade5f4106,463.5
800,9bdfb153d795b81949f9a5ef90748ab1fc30f40d,441.3
801,1812ced2834635024cb12366e123ce639e72ba00,438.5
802,e7ee28c592cf44e9f8a7f0ba2465e3c8e096beef,0.0
803,296f962d9811dc774920859f38e90711223aeb71,525.6
804,7b54235cede4dc0f4cc456d477e2fe3e36312242,752.0
805,74079588e7f80c24c90c275c0753fff1b82fde04,404.2
806,98ea40f72dbdf492c2f9d72223ccb4e3b6909542,573.7
807,41981451665840cc11c4a9a55034ccda5058953a,0.0
808,359af3a290a0542fe3bda2d0f711f6ac48ceaf59,499.9
809,b26072005ef6318e6365d49229cc4ca9f278a92a,0.0
810,81ea629aaf5c8a03413b8e3acb1ba509b03b97b4,488.9
811,2790bc72f48799f3c8b65994efe66579cb4c86ab,438.8
812,811c61798b17a68d456415ed704967b92f369366,420.3
813,44c3c8ed6d54ed6c23b5690fd7edc54b7f64804b,363.9
814,6f6c43f2567f080b6cc85b120e03b4cb192888fe,0.0
815,2d4db02e840bb73a3d079f65fad97ba47bef2649,345.9
816,d16ee29661d6438fd246ac1361551391316b3c93,503.2
817,ef88ba7bff10c3901a068763fd308ec0f669989f,732.1
818,fa7c7baed670c091595d5241ac60388158d865a3,429.8
819,2eec2a8804041d45e6aed36d780af42077db9738,0.0
820,e1b13253d0c6d128395ef9038e81b867ccffd75d,387.4
821,4b1272abd1c223c6b3866738343d0d1a187bceee,624.0
822,9b3ba216b99a9facb99d291a24ba7f31f7c16d47,499.7
823,b30564e6725ba49f41a300b9d5b4a4d60dbd2e96,507.7
824,0a0f6d41a696188ca2f0cc6ba86ab0dc289f71e7,0.0
825,6b97e401a2380ea07eb4cd9b23a36c2f65bb571f,404.2
826,9339e7edd9c9f1fd6315d21cfa5b8a1cbfecccba,508.1
827,96adeb926d2bf38c47605752b4583e2421670498,529.5
828,85532a763d300142aa5730640d6557e951c9d5a5,0.0
829,1d0c6ccbedb71ac35c84230c2178b1e63121d981,556.7
830,d9f19fb6fb2930ab8b678a7b0323002ad203037e,0.0
831,548afb11f5558a98d60d15812ce420183be2384c,457.6
832,c71e696d1da963c9ca2f3721235636f0c11a5214,393.1
833,0df706507e7b9949fadee6ca5d133b6121dab638,0.0
834,273f728f72746a324f8edca20016b31ebdfc69c9,0.0
835,315664ca896144a5b09dd9fefa1118c077850632,489.8
836,270beda937aacf0ccb92f8c1c79f8ece81631474,0.0
837,2b16ff985a0e98893657e86f03e31a1b9cbb76b5,0.0
838,72015742f88294ff22136b796ae21fa3bd7ff783,398.8
