,NU_NOTA_CN,IN_IDOSO,Q026,TP_STATUS_REDACAO,IN_CEGUEIRA,Q006,NU_NOTA_LC,NU_NOTA_COMP1,Q002,NU_NOTA_COMP2,TP_LINGUA,IN_DISCALCULIA,TP_SEXO,TP_PRESENCA_LC,NU_NOTA_COMP3,Q047,NU_NOTA_CH,Q001,TP_ESCOLA,CO_UF_RESIDENCIA,IN_TREINEIRO,NU_INSCRICAO,TP_NACIONALIDADE,NU_NOTA_COMP4,Q025,TP_COR_RACA,IN_SURDEZ,TP_PRESENCA_CN,NU_NOTA_COMP5,TP_PRESENCA_CH,TP_ST_CONCLUSAO,NU_NOTA_REDACAO,IN_DISLEXIA,IN_SABATISTA,IN_BAIXA_VISAO,TP_ANO_CONCLUIU,IN_GESTANTE,Q024,NU_IDADE,NU_NOTA_MT
101,0.0,0,B,0.0,0,J,0.0,0.0,D,0.0,1,0,M,0,0.0,A,0.0,B,2,43,0,e57382b06163599199c713cc1547c331bba1a3c5,3,0.0,B,1,0,0,0.0,0,2,0.0,0,0,0,0,0,B,17,0.0
102,383.1,0,B,1.0,0,B,404.0,140.0,E,160.0,1,0,F,1,120.0,A,566.5,D,1,16,0,db3d90f89c29a36e60a2fa1f8312dff684a8c7ca,1,120.0,B,1,0,1,80.0,1,3,620.0,0,0,0,0,0,B,20,380.7
103,452.7,0,C,1.0,0,E,617.7,120.0,C,140.0,1,0,F,1,140.0,A,620.1,H,1,35,0,6cf3b5ed0cc238c2187d949eb1b4448e980e3da8,1,140.0,B,2,0,1,100.0,1,1,640.0,0,0,0,2,0,B,19,400.0
104,0.0,0,A,0.0,0,B,0.0,0.0,E,0.0,0,0,F,0,0.0,A,0.0,E,1,33,0,df1637272672a237c36430a25a3167cb50a28bbb,1,0.0,A,2,0,0,0.0,0,1,0.0,0,0,0,1,0,A,19,0.0
105,383.2,0,C,1.0,0,F,492.3,120.0,E,120.0,1,0,F,1,120.0,A,495.6,B,1,35,0,a7f39916fea1e145dfede35799c94998938c7b50,1,120.0,B,2,0,1,40.0,1,1,520.0,0,0,0,5,0,B,22,371.1
106,442.5,0,A,1.0,0,C,486.0,140.0,B,140.0,0,0,F,1,120.0,A,555.5,D,2,35,0,ec425f49307805a69a22c5e48a6f7b2375375b61,1,120.0,B,1,0,1,160.0,1,2,680.0,0,0,0,0,0,A,17,411.8
107,390.1,0,B,1.0,0,E,455.0,120.0,B,120.0,0,0,M,1,120.0,A,577.9,C,2,17,0,9dde22272c72904e4d722d23b2c0f98c59820691,1,120.0,A,3,0,1,120.0,1,2,600.0,0,0,0,0,0,A,17,575.0
108,471.8,0,A,1.0,0,G,555.5,160.0,F,140.0,1,0,F,1,120.0,A,535.9,E,2,35,0,61a7418ba4149a3d35cf82235c6d775a4167becb,1,140.0,B,1,0,1,120.0,1,2,680.0,0,0,0,0,0,A,17,408.6
109,383.7,0,A,1.0,0,D,544.7,100.0,C,80.0,0,0,F,1,80.0,A,520.6,B,2,35,0,693e5ddade1cea23d6f3bf9c19be79aa07c458a0,1,80.0,B,3,0,1,20.0,1,2,360.0,0,0,0,0,0,B,17,378.4
110,541.1,0,B,1.0,0,G,576.9,120.0,D,120.0,0,0,M,1,140.0,A,557.9,B,2,35,0,5d409df3b610ca98c29f339a2b9e48965f7dcdd1,1,120.0,B,0,0,1,80.0,1,2,580.0,0,0,0,0,0,B,19,457.4
111,0.0,0,C,6.0,0,C,0.0,0.0,B,0.0,1,0,F,1,0.0,A,0.0,B,1,43,0,6698841b20a8b8109a62ad87c39b775f9587acd0,1,0.0,A,1,0,1,0.0,1,4,0.0,0,0,0,0,0,A,44,0.0
112,519.3,0,C,0.0,0,B,0.0,0.0,F,0.0,1,0,F,0,0.0,A,564.3,B,1,31,0,5f7acabd799a730469eac13ddb8e05a0d8a84572,1,0.0,B,3,0,1,0.0,1,1,0.0,0,0,0,10,0,B,38,0.0
113,0.0,0,C,0.0,0,D,0.0,0.0,C,0.0,0,0,M,0,0.0,A,0.0,D,2,32,0,a396d9225f5b48b7177827c0f09fc5285674599e,1,0.0,B,3,0,0,0.0,0,2,0.0,0,0,0,0,0,B,27,0.0
114,575.5,0,C,1.0,0,H,606.9,140.0,G,120.0,0,0,F,1,100.0,D,605.2,E,1,35,1,9f3154f46424b7847fcc22640b8de69c4db14ddc,1,80.0,B,1,0,1,120.0,1,3,560.0,0,0,0,0,0,B,17,708.2
115,454.2,0,B,1.0,0,E,485.2,120.0,C,120.0,1,0,F,1,80.0,A,433.0,C,2,41,0,f0877a18e15982d733e9aeca82bbcb2a161917e8,1,120.0,B,1,0,1,80.0,1,2,520.0,0,0,0,0,0,A,18,445.3
116,582.2,0,A,1.0,0,C,599.4,160.0,E,160.0,1,0,F,1,160.0,A,602.8,C,2,31,0,aa16a27c710933541bedd77943eab6beb6218728,1,180.0,B,3,0,1,180.0,1,2,840.0,0,0,0,0,0,B,17,496.1
117,542.1,0,A,1.0,0,G,583.3,160.0,C,200.0,0,0,F,1,200.0,A,610.3,E,1,31,0,9ff200dba2915df2a66ef68e2705e8aa0d17ad24,1,180.0,B,3,0,1,200.0,1,1,940.0,0,0,0,1,0,B,19,499.7
118,438.7,0,A,1.0,0,B,470.1,100.0,H,80.0,0,0,F,1,60.0,A,446.1,H,1,29,1,f17bbe8db9aa99451eeac1f52d580a35999d720e,1,80.0,A,2,0,1,20.0,1,3,340.0,0,0,0,0,0,A,17,345.8
119,0.0,0,A,0.0,0,A,0.0,0.0,E,0.0,1,0,M,0,0.0,A,0.0,C,1,15,0,648f9db6808006abd9065a693ab8a8a512551892,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,3,0,A,21,0.0
120,0.0,0,B,0.0,0,C,0.0,0.0,C,0.0,1,0,M,0,0.0,A,0.0,D,1,51,0,8fef04607c9db1028c9a958e49f3afb2e980c8e0,1,0.0,A,3,0,0,0.0,0,4,0.0,0,0,0,0,0,A,21,0.0
121,373.7,0,B,1.0,0,C,543.0,120.0,D,120.0,1,0,F,1,120.0,A,594.7,B,1,21,0,dd0c57d54e154ae5c01ea4174f4dfe4990ffda07,1,160.0,A,3,0,1,120.0,1,1,640.0,0,0,0,9,0,B,26,540.2
122,0.0,0,B,0.0,0,A,0.0,0.0,C,0.0,0,0,M,0,0.0,A,0.0,B,1,35,0,5c6dc7f8539bcc91ea9bbf131aac5bcd06292b85,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,10,0,B,34,0.0
123,509.2,0,A,1.0,0,G,548.5,120.0,E,120.0,1,0,M,1,120.0,A,575.1,C,2,32,0,e61f329517670fdd3f308258e43c37fc12642e69,1,120.0,B,1,0,1,80.0,1,2,560.0,0,0,0,0,0,B,16,540.5
124,477.9,0,A,1.0,0,C,529.6,80.0,B,120.0,0,0,M,1,120.0,A,569.7,B,2,31,0,edb8ce295c9abc8a873f4424d995784b6ff58b0b,1,120.0,B,2,0,1,100.0,1,2,540.0,0,0,0,0,0,B,19,408.3
125,490.8,0,B,1.0,0,B,562.6,140.0,E,120.0,1,0,F,1,120.0,A,543.4,B,1,29,0,0c5e5107e61c051809c72a731f646ec08b424b93,1,120.0,A,3,0,1,60.0,1,1,560.0,0,0,0,9,0,A,27,399.3
126,0.0,0,C,0.0,0,D,0.0,0.0,D,0.0,1,0,M,0,0.0,A,0.0,C,1,11,0,96e3f5d68c22f8e62852f1123856410d8f8e8e95,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,10,0,B,48,0.0
127,0.0,0,B,0.0,0,D,0.0,0.0,B,0.0,0,0,F,0,0.0,A,0.0,C,1,31,0,2d3a37f2bafb703f74c57baf12d164e48a36e8ad,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,6,0,B,23,0.0
128,516.2,0,A,1.0,0,C,444.3,120.0,D,120.0,1,0,F,1,120.0,A,507.6,D,1,26,1,e1511a8e927cc21c5b23587d397789491d1ad916,1,120.0,B,3,0,1,80.0,1,3,560.0,0,0,0,0,0,C,16,363.4
129,455.6,0,A,1.0,0,D,574.1,120.0,D,120.0,1,0,F,1,120.0,A,587.1,C,2,23,0,92282a1d27d299c7bfc377a814e7bd78c0ef3d32,1,160.0,A,3,0,1,160.0,1,2,680.0,0,0,0,0,0,A,17,538.3
130,0.0,0,C,0.0,0,D,0.0,0.0,C,0.0,1,0,F,0,0.0,A,0.0,C,1,31,0,062e3b1fa078e4925a3d4a459bfe966e8a9c768a,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,7,0,B,24,0.0
131,515.6,0,B,1.0,0,B,475.5,120.0,E,120.0,1,0,F,1,100.0,A,547.1,E,1,23,0,1e8cf6295d7a2c1f1f7a8e654e7d0bb9942e20cb,1,100.0,A,3,0,1,80.0,1,1,520.0,0,0,0,3,0,B,20,403.9
132,485.2,0,C,1.0,0,D,552.6,140.0,A,120.0,1,0,F,1,100.0,A,558.7,A,1,15,0,fb434bfad5c0db89bec493ee50c939fdb02d2f6e,1,140.0,A,3,0,1,80.0,1,1,580.0,0,0,0,10,0,A,34,438.6
133,469.5,0,B,1.0,0,B,455.6,120.0,B,120.0,1,0,M,1,120.0,A,479.9,E,1,35,0,7bec1e065095abd13da928acd485ab71e5eabcfb,1,120.0,B,2,0,1,40.0,1,1,520.0,0,0,0,2,0,B,20,437.1
134,483.0,0,A,1.0,0,B,424.5,120.0,D,100.0,0,0,M,1,100.0,A,514.2,B,1,29,0,a1619705b57c0be2f9408d4d1fc1db1f065ce13e,1,100.0,A,3,0,1,80.0,1,1,500.0,0,0,0,4,0,A,24,443.3
135,635.8,0,A,1.0,0,I,636.7,160.0,G,160.0,0,0,F,1,160.0,D,649.6,E,3,31,0,bd9c2b0dbe1916a675895666caf69e0df9dd7b22,1,160.0,B,1,0,1,140.0,1,2,780.0,0,0,0,0,0,D,17,724.1
136,0.0,0,A,0.0,0,C,0.0,0.0,E,0.0,1,0,M,0,0.0,A,0.0,D,1,21,1,251e83c18a0d45019ffefab5461664ce84fbc4fb,1,0.0,A,1,0,0,0.0,0,3,0.0,0,0,0,0,0,B,15,0.0
137,0.0,0,C,0.0,0,G,0.0,0.0,B,0.0,1,0,M,0,0.0,A,0.0,B,1,11,0,fce4c239420841dddad81c7b85712e1fd6fcd024,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,10,0,B,31,0.0
138,387.0,0,B,1.0,0,C,455.1,100.0,D,120.0,1,0,F,1,120.0,A,459.9,D,1,26,0,d5133b425c6fbeba4173f47f18e6412666646ddd,1,120.0,B,3,0,1,120.0,1,1,580.0,0,0,0,1,0,B,19,501.7
139,429.8,0,A,1.0,0,D,570.6,100.0,H,80.0,1,0,F,1,100.0,A,568.9,H,2,23,0,861e1d13ac4ee778ad76ff33a93f399004221278,1,100.0,A,3,0,1,20.0,1,2,400.0,0,0,0,0,0,A,20,626.0
140,435.7,0,A,1.0,0,D,544.2,140.0,E,120.0,0,0,M,1,100.0,A,533.5,B,2,32,0,b2e643a538180ab8bc1868a96a22d48d80c080dd,1,120.0,A,1,0,1,40.0,1,2,520.0,0,0,0,0,0,A,17,405.1
141,416.3,0,C,1.0,0,I,568.5,120.0,E,160.0,1,0,F,1,140.0,A,665.6,F,1,33,0,1b569248445c52edb114e326e66110018229b00d,1,160.0,B,1,0,1,140.0,1,1,720.0,0,0,0,10,0,B,52,351.5
142,398.6,0,C,1.0,0,B,495.8,100.0,D,100.0,1,0,F,1,100.0,A,479.7,H,1,43,0,53f72aae18be71e50123aede98c2286902d40ef5,1,120.0,B,3,0,1,100.0,1,1,520.0,0,0,0,6,0,A,24,433.2
143,557.8,0,A,1.0,0,B,574.6,120.0,E,120.0,0,0,F,1,120.0,A,603.3,A,1,21,1,f4312979d3a9245a11686e74552a2f235425c8ed,1,120.0,A,2,0,1,120.0,1,3,600.0,0,0,0,0,0,A,15,590.1
144,414.4,0,A,1.0,0,B,379.6,120.0,E,120.0,0,0,F,1,80.0,A,450.5,B,2,29,0,b4a0df58cade1c3467b12052df84b1f64d6aa605,1,80.0,B,3,0,1,40.0,1,2,440.0,0,0,0,0,0,B,18,443.7
145,0.0,0,B,0.0,0,B,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,G,1,31,0,8144886bbb1baf3730b177ac63e36f654716e8a4,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,4,0,B,21,0.0
146,0.0,0,A,0.0,0,B,0.0,0.0,C,0.0,0,0,F,0,0.0,A,0.0,B,2,31,0,a5c056dd012783bc35e17f7687aaaec2c56f2dd0,1,0.0,B,3,0,0,0.0,0,2,0.0,0,0,0,0,0,B,18,0.0
147,431.9,0,B,1.0,0,B,493.4,120.0,E,120.0,0,0,M,1,100.0,A,591.1,C,1,31,0,e3f149e277ebf61924972fe87fa4ee816950f493,1,120.0,B,3,0,1,80.0,1,1,540.0,0,0,0,2,0,B,21,372.2
148,404.8,0,A,0.0,0,C,0.0,0.0,F,0.0,1,0,F,0,0.0,A,346.2,F,1,21,1,e9ee228cf82265126b0a218a6ad0d4515f9e3576,1,0.0,A,3,0,1,0.0,1,3,0.0,0,0,0,0,0,A,16,0.0
149,653.2,0,A,1.0,0,N,623.8,140.0,F,120.0,0,0,F,1,120.0,D,703.6,G,1,53,0,a5f4a62d6ed268da4ae565effbde9e65278253cb,1,180.0,B,1,0,1,180.0,1,1,740.0,0,0,0,2,0,B,19,664.6
150,0.0,0,C,0.0,0,B,0.0,0.0,E,0.0,1,0,M,0,0.0,A,0.0,H,1,29,0,66bdd2f12b50c2fcf0f3813350b0fc0040b1af9e,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,4,0,B,23,0.0
151,468.5,0,C,1.0,0,C,373.0,120.0,C,80.0,1,0,M,1,80.0,A,351.0,E,1,35,0,d0573631ad8f7665d389f30949fa604a1c17185c,4,120.0,B,3,0,1,40.0,1,1,440.0,0,0,0,2,0,B,22,490.2
152,436.6,0,A,1.0,0,B,569.0,120.0,C,100.0,0,0,F,1,100.0,A,511.9,C,1,32,0,acd871097b033a83ee458aaee2c66d5bc395027e,1,100.0,A,3,0,1,40.0,1,1,460.0,0,0,0,4,0,A,21,420.6
153,0.0,0,C,0.0,0,G,0.0,0.0,E,0.0,1,0,M,0,0.0,B,0.0,E,1,35,0,47711503c2d6694a7e37ad8ac91f7d3df30d7dec,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,10,0,B,28,0.0
154,512.3,0,B,1.0,0,C,516.5,120.0,E,120.0,1,0,F,1,120.0,A,486.9,D,1,35,0,056f5b129ee281a862945f4d05e57d909c84de44,1,120.0,B,3,0,1,80.0,1,1,560.0,0,0,0,4,0,A,21,416.8
155,512.0,0,A,1.0,0,C,578.5,120.0,E,120.0,0,0,F,1,80.0,A,635.0,E,2,53,0,b0d94e0a86684b316989083d8e581d064413fe59,1,100.0,B,2,0,1,100.0,1,2,520.0,0,0,0,0,0,B,16,501.0
156,0.0,0,A,0.0,0,B,0.0,0.0,E,0.0,1,0,F,0,0.0,A,0.0,E,1,52,0,893b891eb70050641ff46e20d9cd7412a74154cd,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,10,0,A,38,0.0
157,565.2,0,A,1.0,0,D,570.7,160.0,E,80.0,0,0,M,1,100.0,E,583.5,E,3,23,0,8bfbb04267b3a22be2aa4c532561ef0ade2c63f8,1,80.0,A,1,0,1,80.0,1,2,500.0,0,0,0,0,0,B,17,676.0
158,416.8,0,B,1.0,0,C,488.8,140.0,B,120.0,1,0,F,1,120.0,B,550.0,B,1,33,0,ff42818829a5fdb786e58b4a8799183c97cd005e,1,120.0,B,3,0,1,60.0,1,1,560.0,0,0,0,1,0,A,22,456.8
159,438.1,0,A,1.0,0,C,505.5,80.0,B,80.0,1,0,M,1,40.0,A,425.9,H,1,52,0,0d82ebb403cc907b042ba68583db34cf91381eac,1,40.0,A,2,0,1,20.0,1,3,260.0,0,0,0,0,0,A,19,423.9
160,401.8,0,A,1.0,0,D,520.1,120.0,F,120.0,1,0,F,1,120.0,A,486.3,F,2,35,0,a90dcc63e4edaf1a6bfefc1e75989fab0440d3ce,1,120.0,B,1,0,1,80.0,1,2,560.0,0,0,0,0,0,B,17,333.8
161,0.0,0,C,0.0,0,B,0.0,0.0,E,0.0,1,0,M,0,0.0,A,0.0,D,1,52,0,85e31040cf18996a726aee2d2a01578d6ef5f1cd,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,7,0,B,24,0.0
162,411.0,0,A,1.0,0,B,516.2,120.0,E,120.0,1,0,F,1,100.0,D,517.4,F,3,35,0,6d1b4e3811f2f5a30453c844ae4bdcb65deb8e4e,1,100.0,A,1,0,1,80.0,1,2,520.0,0,0,0,0,0,A,18,451.2
163,445.7,0,A,1.0,0,B,372.0,100.0,C,100.0,1,0,F,1,80.0,A,410.3,B,2,23,0,346b0c0a61fea016a8126f0e5e8939eb3232ba1e,1,120.0,A,3,0,1,100.0,1,2,500.0,0,0,0,0,0,A,19,446.1
164,535.4,0,A,1.0,0,B,575.1,80.0,E,80.0,0,0,F,1,120.0,A,588.2,B,2,21,0,87d0b611ce5547590bcae08369197339ad32afc5,1,100.0,A,1,0,1,100.0,1,2,480.0,0,0,0,0,0,A,16,366.9
165,440.8,0,A,1.0,0,A,414.6,160.0,B,120.0,1,0,F,1,120.0,A,520.9,C,1,25,0,7d7b7990763af03f52a68e30ca6f11b8d7c2ce05,1,160.0,A,2,0,1,120.0,1,1,680.0,0,0,0,1,0,A,18,502.8
166,385.1,0,A,1.0,0,C,450.3,120.0,F,100.0,1,0,M,1,100.0,A,464.8,E,2,29,0,a4597468a677a40f5f065610aa28fcc2c3838ebd,1,100.0,B,3,0,1,40.0,1,2,460.0,0,0,0,0,0,A,18,488.5
167,394.0,0,A,1.0,0,B,490.2,120.0,A,100.0,0,0,F,1,100.0,A,481.4,A,2,17,0,125c45ac026f83535195ece61d2fcbd7d7aaaae0,1,120.0,A,2,0,1,40.0,1,2,480.0,0,0,0,0,0,A,16,556.7
168,0.0,0,C,0.0,0,G,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,C,1,52,0,369caf36ae09bab2f650ee73f4e2f5ca4b51500a,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,1,0,A,18,0.0
169,463.9,0,A,1.0,0,D,423.4,80.0,E,80.0,0,0,M,1,80.0,A,531.2,E,1,26,0,59dbe08f54be241885399789426c1fbcb6ed0867,1,80.0,B,3,0,1,80.0,1,3,400.0,0,0,0,0,0,B,18,494.4
170,451.5,0,B,1.0,0,B,527.2,100.0,B,100.0,1,0,F,1,100.0,A,478.7,A,1,31,0,6e8a48f942f8c2cc1f05482c16d28a31d987c5a0,1,100.0,A,3,0,1,20.0,1,1,420.0,0,0,0,1,0,A,30,454.3
171,470.4,0,C,1.0,0,C,539.3,140.0,C,120.0,1,0,F,1,160.0,A,478.9,B,1,31,0,dc9f3909aa84b1271eb1dc6dec088b9bfbf75587,1,160.0,A,3,0,1,120.0,1,1,700.0,0,0,0,10,0,B,37,394.2
172,428.6,0,A,1.0,0,H,495.4,120.0,G,120.0,1,0,F,1,120.0,A,622.1,B,2,32,0,5fad4c8c56dfdf6e7800a3ba5eae6de2bd459b67,1,120.0,B,1,0,1,100.0,1,2,580.0,0,0,0,0,0,C,17,509.6
173,0.0,0,C,0.0,0,B,0.0,0.0,A,0.0,1,0,F,0,0.0,A,0.0,B,2,25,0,58033f875506d9f62ff23032e495cb75a2daf257,1,0.0,A,3,0,0,0.0,0,2,0.0,0,0,0,0,0,A,43,0.0
174,546.1,0,B,1.0,0,C,575.4,140.0,D,160.0,0,0,F,1,140.0,A,585.4,D,2,35,0,eb10fc96135fd7cd1d7c876451a062bde07051ae,1,120.0,B,1,0,1,160.0,1,2,720.0,0,0,0,0,0,B,17,568.2
175,532.4,0,A,1.0,0,C,497.4,140.0,D,120.0,1,0,F,1,120.0,A,532.3,C,1,32,1,ce187976d244a123743fb09b950cf49b12b2b679,1,120.0,A,1,0,1,120.0,1,3,620.0,0,0,0,0,0,A,17,415.2
176,0.0,0,B,0.0,0,H,0.0,0.0,C,0.0,0,0,F,0,0.0,A,0.0,E,1,35,0,e482d33b95a968e47e8a52f73def5b7a98ce7d9a,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,2,0,C,19,0.0
177,535.6,0,A,1.0,0,C,495.9,120.0,D,100.0,0,0,F,1,100.0,A,507.7,B,2,31,0,f60f16f31f37449eb3b002aac4db0fbde2d2b33a,1,120.0,A,3,0,1,100.0,1,2,540.0,0,0,0,0,0,A,17,445.3
178,453.9,0,A,1.0,0,D,387.0,80.0,F,80.0,1,0,M,1,60.0,A,437.0,D,1,51,1,3470b3bb5604291e07897afb918534cd5d386364,1,60.0,B,3,0,1,0.0,1,3,280.0,0,0,0,0,0,B,16,441.9
179,466.0,0,B,1.0,0,D,544.3,80.0,C,120.0,0,0,M,1,80.0,A,552.1,E,2,33,0,67b08e14867ede6e7fe33926ceb9161f7e0c66ae,1,100.0,B,2,0,1,100.0,1,2,480.0,0,0,0,0,0,B,18,538.3
180,0.0,0,B,0.0,0,C,0.0,0.0,E,0.0,0,0,M,0,0.0,A,0.0,E,1,35,0,9bb4a12e59f092a266e1af079746049299fdae88,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,1,0,B,18,0.0
181,0.0,0,B,0.0,0,C,0.0,0.0,B,0.0,1,0,F,0,0.0,A,0.0,H,1,50,0,b6c3bebd9592aeb68454400d66770c1dc36b617f,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,10,0,A,29,0.0
182,553.4,0,C,1.0,0,C,542.7,120.0,D,80.0,1,0,M,1,80.0,A,553.2,E,1,35,0,08818ae315fbb1a1c9c50a007d872cb72278463e,1,120.0,B,1,0,1,40.0,1,4,440.0,0,0,0,0,0,B,22,548.8
183,425.4,0,A,1.0,0,B,522.9,120.0,H,120.0,0,0,F,1,120.0,A,486.6,H,2,31,0,a40af8a0f8734b5be92ba7f16dd72f3ddbc05c7b,1,120.0,A,3,0,1,40.0,1,2,520.0,0,0,0,0,0,A,18,465.3
184,412.7,0,A,1.0,0,B,454.8,100.0,D,100.0,0,0,F,1,120.0,A,492.6,C,1,29,1,44655faaf1acb01e9fc70ad6b77ad0239c5fef56,1,100.0,B,3,0,1,60.0,1,3,480.0,0,0,0,0,0,B,16,367.1
185,448.1,0,C,1.0,0,D,515.4,120.0,A,100.0,1,0,F,1,100.0,A,521.1,C,1,32,0,95451722fb1b782909b3df3ffc703a88fb12b313,1,100.0,B,3,0,1,80.0,1,1,500.0,0,0,0,10,0,B,36,383.8
186,541.9,0,C,1.0,0,D,620.7,160.0,E,120.0,0,0,F,1,120.0,D,626.0,E,1,28,0,63dc1b437d96b6a146d210aa8f972b832410e224,1,140.0,B,1,0,1,80.0,1,1,620.0,0,0,0,5,0,B,22,571.8
187,478.1,0,A,1.0,0,C,553.8,120.0,D,160.0,0,0,M,1,160.0,A,573.2,C,1,41,0,67496ec5a22717043ce613cce28c2d5b02be2ef7,1,120.0,B,3,0,1,80.0,1,1,640.0,0,0,0,2,0,B,19,463.1
188,491.6,0,A,1.0,0,C,444.8,120.0,H,120.0,0,0,M,1,120.0,A,433.4,H,2,15,0,0b0b7a416cc00e5a031c9bdda7719527ce357d61,1,120.0,B,1,0,1,80.0,1,2,560.0,0,0,0,0,0,B,23,393.8
189,462.8,0,A,1.0,0,H,350.6,80.0,E,120.0,1,0,M,1,120.0,D,531.5,E,1,29,1,4071da9a69ce04ef14cdb5d0b9e840480c932f65,1,100.0,B,3,0,1,80.0,1,3,500.0,0,0,0,0,0,B,18,487.4
190,557.6,0,B,1.0,0,B,603.2,140.0,G,140.0,0,0,F,1,160.0,A,608.8,E,2,11,0,fb77ea2ffa52dc5de58eec2ebc3918f490ee2504,1,140.0,A,1,0,1,180.0,1,2,760.0,0,0,0,0,0,B,17,602.4
191,426.3,0,B,4.0,0,B,394.2,0.0,B,0.0,1,0,F,1,0.0,A,487.0,C,1,35,0,6e08cac7305ff64156eeaa72b68942d09ff93082,1,0.0,B,3,0,1,0.0,1,1,0.0,0,0,0,3,0,A,22,351.0
192,394.3,0,A,1.0,0,B,395.5,80.0,B,120.0,0,0,M,1,120.0,A,445.2,A,2,17,0,910791ec7430d6c0dc5d458a3ee45d039f4d8df5,1,100.0,B,1,0,1,80.0,1,2,500.0,0,0,0,0,0,A,18,391.2
193,479.2,0,A,1.0,0,B,623.8,120.0,A,120.0,1,0,F,1,100.0,A,592.0,A,2,22,0,6463d23951a4a7b6649ef55fb009620e28d40add,1,100.0,A,3,0,1,80.0,1,2,520.0,0,0,0,0,0,A,17,443.8
194,0.0,0,A,0.0,0,C,0.0,0.0,B,0.0,1,0,M,0,0.0,A,0.0,B,1,21,0,5359abb5e689d8cf4309fb4fa9a53eace6c3af7d,1,0.0,B,3,0,0,0.0,0,1,0.0,0,0,0,7,0,A,24,0.0
195,419.1,0,B,1.0,0,B,415.2,120.0,D,100.0,1,0,M,1,80.0,A,476.0,B,1,21,0,39defe35bd14c3553f6328660944e33b0ed63bfb,1,100.0,A,3,0,1,0.0,1,1,400.0,0,0,0,4,0,A,22,374.8
196,0.0,0,B,0.0,0,C,0.0,0.0,D,0.0,0,0,M,0,0.0,A,0.0,C,1,35,0,ba06b50e2e3ca0c04af62bd7f270f625d66bf99e,1,0.0,B,1,0,0,0.0,0,1,0.0,0,0,0,2,0,C,19,0.0
197,619.3,0,A,1.0,0,N,571.5,160.0,E,200.0,1,0,F,1,180.0,B,637.4,F,1,43,0,49a2f83a9a5a13127f13f8a36e3670d522ea12e0,1,160.0,B,1,0,1,140.0,1,1,840.0,0,0,0,2,0,D,19,700.9
198,405.7,0,C,1.0,0,B,540.2,100.0,C,80.0,1,0,M,1,80.0,A,550.7,C,2,23,0,c766dba145ea799e135e91fbfbd0d6bbbc9efb2f,1,80.0,B,1,0,1,40.0,1,2,380.0,0,0,0,0,0,A,21,500.7
199,456.6,0,A,1.0,0,B,553.1,120.0,C,120.0,1,0,F,1,120.0,A,502.4,C,2,26,0,b788a1168ae30ef2e7f47b81bd2e09ff2a4772a9,1,100.0,A,3,0,1,100.0,1,2,560.0,0,0,0,0,0,A,17,375.6
200,613.1,0,A,1.0,0,G,614.2,160.0,F,180.0,0,0,M,1,140.0,E,682.0,F,3,35,0,423f663aaee77c38e58585eed1d6164b18dae6a9,1,160.0,B,3,0,1,140.0,1,2,780.0,0,0,0,0,0,D,17,769.8
201,491.4,0,A,1.0,0,C,430.0,120.0,E,100.0,0,0,M,1,80.0,A,381.4,C,2,27,0,a37041fe535e08c231eec6123adcb360bec38dc3,1,80.0,B,3,0,1,80.0,1,2,460.0,0,0,0,0,0,B,19,420.8
202,407.8,0,C,1.0,0,D,502.9,120.0,E,120.0,1,0,F,1,100.0,A,511.3,E,1,15,0,61a424fee2d81fec9768fe7abbd8878a7507349e,1,140.0,B,2,0,1,80.0,1,1,560.0,0,0,0,8,0,B,25,517.3
203,0.0,0,B,0.0,0,C,0.0,0.0,B,0.0,0,0,M,0,0.0,A,0.0,B,1,29,0,7297c5cec48d58af05072b3e08162279b4d84893,1,0.0,A,3,0,0,0.0,0,1,0.0,0,0,0,3,0,B,20,0.0
204,396.8,0,A,1.0,0,B,540.0,140.0,F,60.0,1,0,M,1,40.0,A,512.3,H,2,23,0,c3f2d9b6fbddfc7deb60e585550b5769bb84155d,1,80.0,B,4,0,1,40.0,1,2,360.0,0,0,0,0,0,B,19,400.0
205,401.3,0,B,1.0,0,F,563.1,120.0,H,120.0,1,0,F,1,140.0,A,503.2,H,1,31,0,8e71edced750c85206ab24012602994cf8140059,1,120.0,B,2,0,1,60.0,1,1,560.0,0,0,0,10,0,B,42,341.0
